* Measurement data measured by REW V5.40 beta 122
* Source: U18dB [plughw:2,0], Mic (Mic), R, volume: 1.000. Timing signal peak level -30.3 dBFS, measurement signal peak level -10.1 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026, 1:59:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; mic at tweeter level, on tripod. 61cm front tweeter-front mic SWAPPED L R at the back of the DAC Delay -5.8720 ms (-2.014 m, -(6 ft 7.3 in)) using estimated IR delay relative to Acoustic reference played from DAC8STEREO R with no timing offset Clock adjustment: -19.3 ppm
* Measurement: L RIGHT@61cm.DAC.chans.swapped
* Smoothing: Psychoacoustic
* Frequency Step: 96 ppo
* Start Frequency: 499.87793 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
499.877930	81.056	63.2642
503.500251	81.205	70.8995
507.148822	81.357	78.6130
510.823831	81.513	86.4141
514.525471	81.673	94.3116
518.253935	81.842	102.3120
522.009416	82.021	110.4167
525.792112	82.215	118.6212
529.602218	82.425	126.9150
533.439934	82.653	135.2799
537.305460	82.900	143.6908
541.198997	83.165	152.1182
545.120748	83.445	160.5304
549.070917	83.738	168.8959
553.049712	84.038	177.1854
557.057338	84.342	-174.6252
561.094005	84.645	-166.5542
565.159923	84.942	-158.6132
569.255305	85.231	-150.8069
573.380364	85.508	-143.1334
577.535314	85.769	-135.5861
581.720373	86.014	-128.1541
585.935759	86.239	-120.8229
590.181691	86.445	-113.5758
594.458391	86.631	-106.3945
598.766081	86.798	-99.2604
603.104987	86.947	-92.1560
607.475334	87.078	-85.0660
611.877351	87.193	-77.9771
616.311267	87.294	-70.8782
620.777312	87.382	-63.7607
625.275720	87.458	-56.6184
629.806726	87.522	-49.4453
634.370565	87.574	-42.2361
638.967476	87.614	-34.9855
643.597697	87.643	-27.6876
648.261472	87.659	-20.3359
652.959042	87.663	-12.9246
657.690652	87.654	-5.4480
662.456550	87.632	2.0990
667.256983	87.597	9.7217
672.092202	87.547	17.4253
676.962459	87.484	25.2159
681.868008	87.406	33.1023
686.809105	87.313	41.0946
691.786007	87.205	49.2058
696.798973	87.079	57.4512
701.848266	86.937	65.8500
706.934148	86.777	74.4250
712.056884	86.598	83.2032
717.216742	86.400	92.2155
722.413990	86.184	101.4969
727.648899	85.948	111.0870
732.921743	85.695	121.0266
738.232796	85.425	131.3562
743.582335	85.141	142.1128
748.970640	84.846	153.3242
754.397990	84.545	165.0028
759.864668	84.245	177.1384
765.370961	83.953	-170.3057
770.917155	83.676	-157.3932
776.503538	83.423	-144.2113
782.130403	83.202	-130.8602
787.798042	83.020	-117.4404
793.506751	82.880	-104.0385
799.256828	82.783	-90.7192
805.048573	82.727	-77.5208
810.882287	82.709	-64.4578
816.758274	82.724	-51.5247
822.676841	82.766	-38.7047
828.638297	82.831	-25.9735
834.642951	82.914	-13.3054
840.691118	83.012	-0.6754
846.783113	83.122	11.9382
852.919252	83.242	24.5535
859.099857	83.370	37.1844
865.325248	83.505	49.8407
871.595752	83.646	62.5275
877.911694	83.790	75.2461
884.273404	83.936	87.9937
890.681214	84.082	100.7646
897.135457	84.224	113.5530
903.636470	84.359	126.3540
910.184593	84.483	139.1648
916.780165	84.593	151.9883
923.423532	84.687	164.8330
930.115040	84.761	177.7134
936.855037	84.816	-169.3518
943.643875	84.850	-156.3408
950.481907	84.864	-143.2310
957.369491	84.861	-130.0010
964.306985	84.843	-116.6333
971.294751	84.813	-103.1152
978.333153	84.775	-89.4397
985.422558	84.731	-75.6040
992.563336	84.685	-61.6108
999.755859	84.639	-47.4666
1007.000502	84.595	-33.1802
1014.297643	84.553	-18.7627
1021.647662	84.513	-4.2239
1029.050942	84.475	10.4287
1036.507869	84.438	25.1899
1044.018833	84.398	40.0598
1051.584224	84.355	55.0415
1059.204436	84.308	70.1443
1066.879868	84.254	85.3804
1074.610920	84.194	100.7639
1082.397993	84.127	116.3113
1090.241495	84.054	132.0405
1098.141835	83.977	147.9692
1106.099423	83.898	164.1140
1114.114676	83.820	-179.5100
1122.188010	83.745	-162.8904
1130.319847	83.679	-146.0220
1138.510610	83.625	-128.9060
1146.760727	83.588	-111.5552
1155.070628	83.572	-93.9932
1163.440746	83.580	-76.2544
1171.871518	83.612	-58.3845
1180.363382	83.669	-40.4329
1188.916781	83.747	-22.4480
1197.532162	83.843	-4.4719
1206.209974	83.952	13.4639
1214.950669	84.066	31.3398
1223.754702	84.180	49.1519
1232.622533	84.288	66.9058
1241.554624	84.384	84.6187
1250.551441	84.465	102.3159
1259.613452	84.526	120.0300
1268.741130	84.565	137.7988
1277.934952	84.579	155.6638
1287.195395	84.569	173.6694
1296.522943	84.533	-168.1389
1305.918083	84.475	-149.7158
1315.381304	84.395	-131.0176
1324.913099	84.296	-112.0042
1334.513966	84.184	-92.6418
1344.184404	84.062	-72.9084
1353.924918	83.939	-52.7954
1363.736016	83.819	-32.3115
1373.618210	83.710	-11.4836
1383.572013	83.618	9.6450
1393.597946	83.549	31.0161
1403.696532	83.506	52.5662
1413.868295	83.491	74.2322
1424.113768	83.501	95.9612
1434.433483	83.534	117.7134
1444.827980	83.587	139.4641
1455.297799	83.655	161.2017
1465.843487	83.732	-177.0728
1476.465593	83.816	-155.3506
1487.164671	83.902	-133.6191
1497.941279	83.988	-111.8643
1508.795979	84.070	-90.0718
1519.729337	84.146	-68.2271
1530.741922	84.214	-46.3157
1541.834309	84.271	-24.3235
1553.007076	84.317	-2.2344
1564.260806	84.349	19.9675
1575.596084	84.366	42.3008
1587.013503	84.368	64.7849
1598.513657	84.352	87.4409
1610.097146	84.320	110.2908
1621.764573	84.271	133.3577
1633.516548	84.206	156.6653
1645.353682	84.125	-179.7625
1657.276593	84.031	-155.9031
1669.285903	83.924	-131.7358
1681.382237	83.809	-107.2432
1693.566225	83.689	-82.4133
1705.838504	83.568	-57.2419
1718.199713	83.451	-31.7317
1730.650497	83.344	-5.8938
1743.191504	83.250	20.2517
1755.823388	83.174	46.6785
1768.546808	83.119	73.3550
1781.362427	83.087	100.2473
1794.270914	83.079	127.3188
1807.272940	83.092	154.5381
1820.369185	83.123	-178.1250
1833.560331	83.169	-150.6931
1846.847065	83.224	-123.1814
1860.230080	83.283	-95.5967
1873.710074	83.340	-67.9360
1887.287749	83.392	-40.1885
1900.963814	83.433	-12.3330
1914.738982	83.462	15.6528
1928.613970	83.477	43.7993
1942.589501	83.477	72.1328
1956.666306	83.464	100.6826
1970.845116	83.439	129.4707
1985.126673	83.405	158.5156
1999.511719	83.365	-172.1714
2014.001005	83.323	-142.5869
2028.595286	83.281	-112.7329
2043.295324	83.244	-82.6187
2058.101884	83.213	-52.2573
2073.015739	83.189	-21.6646
2088.037666	83.173	9.1445
2103.168447	83.163	40.1553
2118.408873	83.160	71.3589
2133.759737	83.159	102.7500
2149.221839	83.159	134.3281
2164.795987	83.157	166.0981
2180.482991	83.151	-161.9312
2196.283669	83.140	-129.7476
2212.198846	83.123	-97.3374
2228.229351	83.097	-64.6846
2244.376019	83.065	-31.7734
2260.639693	83.026	1.4082
2277.021220	82.981	34.8750
2293.521455	82.933	68.6357
2310.141257	82.882	102.6968
2326.881493	82.832	137.0620
2343.743035	82.784	171.7295
2360.726763	82.740	-153.3047
2377.833562	82.702	-118.0483
2395.064325	82.671	-82.5117
2412.419948	82.647	-46.7056
2429.901337	82.630	-10.6431
2447.509404	82.618	25.6655
2465.245066	82.609	62.2129
2483.109248	82.602	98.9956
2501.102881	82.594	136.0156
2519.226904	82.581	173.2798
2537.482261	82.564	-149.1992
2555.869903	82.538	-111.4058
2574.390790	82.505	-73.3198
2593.045887	82.463	-34.9229
2611.836166	82.415	3.8042
2630.762608	82.361	42.8765
2649.826198	82.305	82.3052
2669.027931	82.248	122.0938
2688.368808	82.196	162.2417
2707.849836	82.150	-157.2593
2727.472032	82.114	-116.4224
2747.236419	82.089	-75.2646
2767.144027	82.075	-33.8047
2787.195893	82.074	7.9399
2807.393063	82.083	49.9536
2827.736591	82.101	92.2241
2848.227536	82.125	134.7441
2868.866967	82.153	177.5112
2889.655959	82.182	-139.4722
2910.595598	82.209	-96.1997
2931.686973	82.232	-52.6621
2952.931185	82.250	-8.8457
2974.329342	82.262	35.2632
2995.882559	82.266	79.6807
3017.591958	82.263	124.4214
3039.458674	82.254	169.4985
3061.483844	82.238	-145.0762
3083.668618	82.218	-99.2920
3106.014152	82.193	-53.1406
3128.521611	82.164	-6.6157
3151.192168	82.134	40.2891
3174.027006	82.103	87.5796
3197.027314	82.072	135.2607
3220.194292	82.042	-176.6631
3243.529147	82.016	-128.1914
3267.033096	81.993	-79.3223
3290.707365	81.977	-30.0605
3314.553187	81.967	19.5898
3338.571806	81.965	69.6177
3362.764473	81.970	120.0151
3387.132451	81.982	170.7720
3411.677009	81.999	-138.1211
3436.399427	82.020	-86.6670
3461.300993	82.043	-34.8657
3486.383007	82.066	17.2842
3511.646776	82.090	69.7905
3537.093616	82.114	122.6631
3562.724854	82.139	175.9106
3588.541827	82.164	-130.4629
3614.545881	82.193	-76.4517
3640.738370	82.225	-22.0586
3667.120661	82.262	32.7124
3693.694129	82.304	87.8530
3720.460159	82.349	143.3535
3747.420147	82.397	-160.7959
3774.575498	82.444	-104.6030
3801.927628	82.489	-48.0669
3829.477963	82.527	8.8096
3857.227939	82.556	66.0361
3885.179003	82.572	123.6250
3913.332612	82.575	-178.4121
3941.690233	82.562	-120.0547
3970.253345	82.533	-61.2832
3999.023438	82.488	-2.0801
4028.002010	82.427	57.5723
4057.190573	82.351	117.6914
4086.590648	82.261	178.2920
4116.203769	82.156	-120.6094
4146.031478	82.039	-58.9990
4176.075331	81.909	3.1416
4206.336894	81.768	65.8281
4236.817746	81.615	129.0820
4267.519473	81.451	-167.0742
4298.443679	81.278	-102.6182
4329.591974	81.097	-37.5283
4360.965982	80.911	28.2188
4392.567339	80.722	94.6465
4424.397693	80.534	161.7725
4456.458702	80.351	-130.3867
4488.752039	80.179	-61.8223
4521.279387	80.022	7.4648
4554.042441	79.886	77.4639
4587.042910	79.776	148.1494
4620.282513	79.697	-140.5195
4653.762985	79.651	-68.5947
4687.486070	79.639	3.8613
4721.453526	79.659	76.7861
4755.667125	79.708	150.1260
4790.128649	79.778	-136.1650
4824.839896	79.865	-62.1152
4859.802675	79.961	12.2578
4895.018808	80.060	86.9570
4930.490133	80.156	161.9902
4966.218497	80.244	-122.6230
5002.205763	80.319	-46.8584
5038.453808	80.377	29.3125
5074.964521	80.418	105.9209
5111.739806	80.439	-176.9990
5148.781580	80.440	-99.4121
5186.091774	80.423	-21.2861
5223.672333	80.389	57.4102
5261.525216	80.340	136.7031
5299.652396	80.280	-143.3818
5338.055862	80.209	-62.8271
5376.737615	80.132	18.3857
5415.699673	80.051	100.2715
5454.944065	79.967	-177.1562
5494.472838	79.882	-93.8848
5534.288053	79.798	-9.8984
5574.391786	79.716	74.8145
5614.786127	79.636	160.2666
5655.473182	79.561	-113.5293
5696.455072	79.493	-26.5664
5737.733933	79.433	61.1611
5779.311919	79.385	149.6543
5821.191195	79.351	-121.0938
5863.373946	79.333	-31.0947
5905.862371	79.332	59.6348
5948.658684	79.351	151.0713
5991.765117	79.390	-116.8145
6035.183917	79.447	-24.0508
6078.917347	79.521	69.3330
6122.967688	79.609	163.3125
6167.337236	79.708	-102.1357
6212.028304	79.814	-7.0225
6257.043222	79.926	88.6445
6302.384337	80.038	-175.1328
6348.054012	80.150	-78.3418
6394.054628	80.260	19.0293
6440.388583	80.364	117.0029
6487.058294	80.464	-144.3975
6534.066192	80.557	-45.1455
6581.414730	80.644	54.7832
6629.106374	80.725	155.4170
6677.143611	80.801	-103.2246
6725.528946	80.873	-1.1191
6774.264901	80.942	101.7500
6823.354017	81.011	-154.6045
6872.798853	81.080	-50.1729
6922.601987	81.150	55.0498
6972.766015	81.225	161.0605
7023.293551	81.303	-92.1426
7074.187232	81.385	15.4355
7125.449709	81.473	123.7900
7177.083654	81.563	-127.0938
7229.091761	81.657	-17.2158
7281.476740	81.753	93.4150
7334.241322	81.848	-155.1992
7387.388258	81.943	-43.0596
7440.920319	82.035	69.8438
7494.840295	82.123	-176.4844
7549.150997	82.206	-62.0293
7603.855257	82.283	53.2266
7658.955927	82.354	169.3008
7714.455879	82.419	-73.7871
7770.358006	82.479	43.9844
7826.665223	82.535	162.6406
7883.380466	82.589	-77.8066
7940.506690	82.643	42.6680
7998.046875	82.700	164.0703
8056.004020	82.761	-73.5879
8114.381146	82.830	49.6934
8173.181296	82.908	173.9082
8232.407537	82.996	-60.9551
8292.062956	83.095	65.0898
8352.150662	83.203	-167.9746
8412.673789	83.320	-40.1719
8473.635491	83.443	88.4844
8535.038947	83.569	-142.0195
8596.887357	83.694	-11.6875
8659.183947	83.816	119.4785
8721.931963	83.931	-108.5137
8785.134678	84.036	24.3496
8848.795385	84.129	158.0918
8912.917404	84.209	-67.2637
8977.504078	84.273	68.3164
9042.558773	84.322	-155.1426
9108.084882	84.356	-17.6055
9174.085819	84.376	120.9609
9240.565027	84.384	-99.4141
9307.525970	84.381	41.2949
9374.972140	84.370	-176.8887
9442.907053	84.355	-33.9473
9511.334250	84.339	110.1309
9580.257299	84.324	-104.6523
